Data,Hospital,Acronim,Grup_Edat,Genere,Infeccions,Risc_Contagi_Calc
2025-02-11,Hospital Can Ruti,HCR,45-64,Home,0,0.01
2025-02-11,Hospital Can Ruti,HCR,65+,Dona,1,0.01
2025-02-11,Hospital Can Ruti,HCR,65+,Home,4,0.01
2025-02-11,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.12
2025-02-11,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.12
2025-02-11,Hospital Arnau de Vilanova,HAV,15-44,Dona,2,0.12
2025-02-11,Hospital Arnau de Vilanova,HAV,15-44,Home,2,0.12
2025-02-11,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,0.12
2025-02-11,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.12
2025-02-11,Hospital Arnau de Vilanova,HAV,65+,Dona,1,0.12
2025-02-11,Hospital Arnau de Vilanova,HAV,65+,Home,2,0.12
2025-02-11,Hospital Josep Trueta,HJT,0-14,Dona,4,0.68
2025-02-11,Hospital Josep Trueta,HJT,0-14,Home,0,0.68
2025-02-11,Hospital Josep Trueta,HJT,15-44,Dona,1,0.68
2025-02-11,Hospital Josep Trueta,HJT,15-44,Home,3,0.68
2025-02-11,Hospital Josep Trueta,HJT,45-64,Dona,1,0.68
2025-02-11,Hospital Josep Trueta,HJT,45-64,Home,2,0.68
2025-02-11,Hospital Josep Trueta,HJT,65+,Dona,3,0.68
2025-02-11,Hospital Josep Trueta,HJT,65+,Home,1,0.68
2025-02-12,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-12,Hospital Vall d'Hebron,HVD,0-14,Home,0,0.0
2025-02-12,Hospital Vall d'Hebron,HVD,15-44,Dona,2,0.0
2025-02-12,Hospital Vall d'Hebron,HVD,15-44,Home,0,0.0
2025-02-12,Hospital Vall d'Hebron,HVD,45-64,Dona,2,0.0
2025-02-12,Hospital Vall d'Hebron,HVD,45-64,Home,3,0.0
2025-02-12,Hospital Vall d'Hebron,HVD,65+,Dona,5,0.0
2025-02-12,Hospital Vall d'Hebron,HVD,65+,Home,0,0.0
2025-02-12,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-12,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-12,Hospital Clínic,HC,15-44,Dona,3,0.0
2025-02-12,Hospital Clínic,HC,15-44,Home,3,0.0
2025-02-12,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-12,Hospital Clínic,HC,45-64,Home,2,0.0
2025-02-12,Hospital Clínic,HC,65+,Dona,6,0.0
2025-02-12,Hospital Clínic,HC,65+,Home,3,0.0
2025-02-12,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-12,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-12,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-12,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-12,Hospital Sant Pau,HSP,45-64,Dona,1,0.0
2025-02-12,Hospital Sant Pau,HSP,45-64,Home,0,0.0
2025-02-12,Hospital Sant Pau,HSP,65+,Dona,4,0.0
2025-02-12,Hospital Sant Pau,HSP,65+,Home,6,0.0
2025-02-12,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-12,Hospital Bellvitge,HB,0-14,Home,1,0.0
2025-02-12,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-12,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-12,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-12,Hospital Bellvitge,HB,45-64,Home,1,0.0
2025-02-12,Hospital Bellvitge,HB,65+,Dona,0,0.0
2025-02-12,Hospital Bellvitge,HB,65+,Home,2,0.0
2025-02-12,Hospital Can Ruti,HCR,0-14,Dona,0,0.01
2025-02-12,Hospital Can Ruti,HCR,0-14,Home,2,0.01
2025-02-12,Hospital Can Ruti,HCR,15-44,Dona,1,0.01
2025-02-12,Hospital Can Ruti,HCR,15-44,Home,2,0.01
2025-02-12,Hospital Can Ruti,HCR,45-64,Dona,5,0.01
2025-02-12,Hospital Can Ruti,HCR,45-64,Home,0,0.01
2025-02-12,Hospital Can Ruti,HCR,65+,Dona,6,0.01
2025-02-12,Hospital Can Ruti,HCR,65+,Home,1,0.01
2025-02-12,Hospital Arnau de Vilanova,HAV,0-14,Dona,2,0.06
2025-02-12,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.06
2025-02-12,Hospital Arnau de Vilanova,HAV,15-44,Dona,2,0.06
2025-02-12,Hospital Arnau de Vilanova,HAV,15-44,Home,2,0.06
2025-02-12,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,0.06
2025-02-12,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.06
2025-02-12,Hospital Arnau de Vilanova,HAV,65+,Dona,7,0.06
2025-02-12,Hospital Arnau de Vilanova,HAV,65+,Home,4,0.06
2025-02-12,Hospital Josep Trueta,HJT,0-14,Dona,3,0.4
2025-02-12,Hospital Josep Trueta,HJT,0-14,Home,2,0.4
2025-02-12,Hospital Josep Trueta,HJT,15-44,Dona,2,0.4
2025-02-12,Hospital Josep Trueta,HJT,15-44,Home,2,0.4
2025-02-12,Hospital Josep Trueta,HJT,45-64,Dona,0,0.4
2025-02-12,Hospital Josep Trueta,HJT,45-64,Home,1,0.4
2025-02-12,Hospital Josep Trueta,HJT,65+,Dona,2,0.4
2025-02-12,Hospital Josep Trueta,HJT,65+,Home,6,0.4
2025-02-13,Hospital Vall d'Hebron,HVD,0-14,Dona,2,0.0
2025-02-13,Hospital Vall d'Hebron,HVD,0-14,Home,0,0.0
2025-02-13,Hospital Vall d'Hebron,HVD,15-44,Dona,3,0.0
2025-02-13,Hospital Vall d'Hebron,HVD,15-44,Home,0,0.0
2025-02-13,Hospital Vall d'Hebron,HVD,45-64,Dona,2,0.0
2025-02-13,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-13,Hospital Vall d'Hebron,HVD,65+,Dona,4,0.0
2025-02-13,Hospital Vall d'Hebron,HVD,65+,Home,3,0.0
2025-02-13,Hospital Clínic,HC,0-14,Dona,1,0.0
2025-02-13,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-13,Hospital Clínic,HC,15-44,Dona,3,0.0
2025-02-13,Hospital Clínic,HC,15-44,Home,2,0.0
2025-02-13,Hospital Clínic,HC,45-64,Dona,0,0.0
2025-02-13,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-13,Hospital Clínic,HC,65+,Dona,4,0.0
2025-02-13,Hospital Clínic,HC,65+,Home,6,0.0
2025-02-13,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-13,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-13,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-13,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-13,Hospital Sant Pau,HSP,45-64,Dona,1,0.0
2025-02-13,Hospital Sant Pau,HSP,45-64,Home,2,0.0
2025-02-13,Hospital Sant Pau,HSP,65+,Dona,0,0.0
2025-02-13,Hospital Sant Pau,HSP,65+,Home,3,0.0
2025-02-13,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-13,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-13,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-13,Hospital Bellvitge,HB,15-44,Home,2,0.0
2025-02-13,Hospital Bellvitge,HB,45-64,Dona,0,0.0
2025-02-13,Hospital Bellvitge,HB,45-64,Home,2,0.0
2025-02-13,Hospital Bellvitge,HB,65+,Dona,2,0.0
2025-02-13,Hospital Bellvitge,HB,65+,Home,2,0.0
2025-02-13,Hospital Can Ruti,HCR,0-14,Dona,1,0.0
2025-02-13,Hospital Can Ruti,HCR,0-14,Home,0,0.0
2025-02-13,Hospital Can Ruti,HCR,15-44,Dona,1,0.0
2025-02-13,Hospital Can Ruti,HCR,15-44,Home,3,0.0
2025-02-13,Hospital Can Ruti,HCR,45-64,Dona,3,0.0
2025-02-13,Hospital Can Ruti,HCR,45-64,Home,1,0.0
2025-02-13,Hospital Can Ruti,HCR,65+,Dona,3,0.0
2025-02-13,Hospital Can Ruti,HCR,65+,Home,3,0.0
2025-02-13,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.03
2025-02-13,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.03
2025-02-13,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,0.03
2025-02-13,Hospital Arnau de Vilanova,HAV,15-44,Home,2,0.03
2025-02-13,Hospital Arnau de Vilanova,HAV,45-64,Dona,0,0.03
2025-02-13,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.03
2025-02-13,Hospital Arnau de Vilanova,HAV,65+,Dona,1,0.03
2025-02-13,Hospital Arnau de Vilanova,HAV,65+,Home,2,0.03
2025-02-13,Hospital Josep Trueta,HJT,0-14,Dona,3,0.22
2025-02-13,Hospital Josep Trueta,HJT,0-14,Home,3,0.22
2025-02-13,Hospital Josep Trueta,HJT,15-44,Dona,1,0.22
2025-02-13,Hospital Josep Trueta,HJT,15-44,Home,4,0.22
2025-02-13,Hospital Josep Trueta,HJT,45-64,Dona,1,0.22
2025-02-13,Hospital Josep Trueta,HJT,45-64,Home,3,0.22
2025-02-13,Hospital Josep Trueta,HJT,65+,Dona,2,0.22
2025-02-13,Hospital Josep Trueta,HJT,65+,Home,6,0.22
2025-02-14,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-14,Hospital Vall d'Hebron,HVD,0-14,Home,2,0.0
2025-02-14,Hospital Vall d'Hebron,HVD,15-44,Dona,2,0.0
2025-02-14,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-14,Hospital Vall d'Hebron,HVD,45-64,Dona,1,0.0
2025-02-14,Hospital Vall d'Hebron,HVD,45-64,Home,3,0.0
2025-02-14,Hospital Vall d'Hebron,HVD,65+,Dona,1,0.0
2025-02-14,Hospital Vall d'Hebron,HVD,65+,Home,4,0.0
2025-02-14,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-14,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-14,Hospital Clínic,HC,15-44,Dona,2,0.0
2025-02-14,Hospital Clínic,HC,15-44,Home,1,0.0
2025-02-14,Hospital Clínic,HC,45-64,Dona,6,0.0
2025-02-14,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-14,Hospital Clínic,HC,65+,Dona,5,0.0
2025-02-14,Hospital Clínic,HC,65+,Home,7,0.0
2025-02-14,Hospital Sant Pau,HSP,0-14,Dona,1,0.0
2025-02-14,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-14,Hospital Sant Pau,HSP,15-44,Dona,1,0.0
2025-02-14,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-14,Hospital Sant Pau,HSP,45-64,Dona,2,0.0
2025-02-14,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-14,Hospital Sant Pau,HSP,65+,Dona,2,0.0
2025-02-14,Hospital Sant Pau,HSP,65+,Home,2,0.0
2025-02-14,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-14,Hospital Bellvitge,HB,0-14,Home,1,0.0
2025-02-14,Hospital Bellvitge,HB,15-44,Dona,1,0.0
2025-02-14,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-14,Hospital Bellvitge,HB,45-64,Dona,2,0.0
2025-02-14,Hospital Bellvitge,HB,45-64,Home,2,0.0
2025-02-14,Hospital Bellvitge,HB,65+,Dona,1,0.0
2025-02-14,Hospital Bellvitge,HB,65+,Home,3,0.0
2025-02-14,Hospital Can Ruti,HCR,0-14,Dona,1,0.0
2025-02-14,Hospital Can Ruti,HCR,0-14,Home,1,0.0
2025-02-14,Hospital Can Ruti,HCR,15-44,Dona,1,0.0
2025-02-14,Hospital Can Ruti,HCR,15-44,Home,2,0.0
2025-02-14,Hospital Can Ruti,HCR,45-64,Dona,3,0.0
2025-02-14,Hospital Can Ruti,HCR,45-64,Home,0,0.0
2025-02-14,Hospital Can Ruti,HCR,65+,Dona,5,0.0
2025-02-14,Hospital Can Ruti,HCR,65+,Home,1,0.0
2025-02-14,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.01
2025-02-14,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.01
2025-02-14,Hospital Arnau de Vilanova,HAV,15-44,Dona,1,0.01
2025-02-14,Hospital Arnau de Vilanova,HAV,15-44,Home,0,0.01
2025-02-14,Hospital Arnau de Vilanova,HAV,45-64,Dona,2,0.01
2025-02-14,Hospital Arnau de Vilanova,HAV,45-64,Home,3,0.01
2025-02-14,Hospital Arnau de Vilanova,HAV,65+,Dona,2,0.01
2025-02-14,Hospital Arnau de Vilanova,HAV,65+,Home,1,0.01
2025-02-14,Hospital Josep Trueta,HJT,0-14,Dona,1,0.12
2025-02-14,Hospital Josep Trueta,HJT,0-14,Home,5,0.12
2025-02-14,Hospital Josep Trueta,HJT,15-44,Dona,4,0.12
2025-02-14,Hospital Josep Trueta,HJT,15-44,Home,2,0.12
2025-02-14,Hospital Josep Trueta,HJT,45-64,Dona,1,0.12
2025-02-14,Hospital Josep Trueta,HJT,45-64,Home,1,0.12
2025-02-14,Hospital Josep Trueta,HJT,65+,Dona,2,0.12
2025-02-14,Hospital Josep Trueta,HJT,65+,Home,4,0.12
2025-02-15,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-15,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-15,Hospital Vall d'Hebron,HVD,15-44,Dona,0,0.0
2025-02-15,Hospital Vall d'Hebron,HVD,15-44,Home,2,0.0
2025-02-15,Hospital Vall d'Hebron,HVD,45-64,Dona,1,0.0
2025-02-15,Hospital Vall d'Hebron,HVD,45-64,Home,0,0.0
2025-02-15,Hospital Vall d'Hebron,HVD,65+,Dona,3,0.0
2025-02-15,Hospital Vall d'Hebron,HVD,65+,Home,6,0.0
2025-02-15,Hospital Clínic,HC,0-14,Dona,2,0.0
2025-02-15,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-15,Hospital Clínic,HC,15-44,Dona,0,0.0
2025-02-15,Hospital Clínic,HC,15-44,Home,2,0.0
2025-02-15,Hospital Clínic,HC,45-64,Dona,1,0.0
2025-02-15,Hospital Clínic,HC,45-64,Home,3,0.0
2025-02-15,Hospital Clínic,HC,65+,Dona,4,0.0
2025-02-15,Hospital Clínic,HC,65+,Home,8,0.0
2025-02-15,Hospital Sant Pau,HSP,0-14,Dona,2,0.0
2025-02-15,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-15,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-15,Hospital Sant Pau,HSP,15-44,Home,2,0.0
2025-02-15,Hospital Sant Pau,HSP,45-64,Dona,2,0.0
2025-02-15,Hospital Sant Pau,HSP,45-64,Home,0,0.0
2025-02-15,Hospital Sant Pau,HSP,65+,Dona,2,0.0
2025-02-15,Hospital Sant Pau,HSP,65+,Home,1,0.0
2025-02-15,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-15,Hospital Bellvitge,HB,0-14,Home,1,0.0
2025-02-15,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-15,Hospital Bellvitge,HB,15-44,Home,1,0.0
2025-02-15,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-15,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-15,Hospital Bellvitge,HB,65+,Dona,1,0.0
2025-02-15,Hospital Bellvitge,HB,65+,Home,2,0.0
2025-02-15,Hospital Can Ruti,HCR,0-14,Dona,0,0.0
2025-02-15,Hospital Can Ruti,HCR,0-14,Home,1,0.0
2025-02-15,Hospital Can Ruti,HCR,15-44,Dona,0,0.0
2025-02-15,Hospital Can Ruti,HCR,15-44,Home,4,0.0
2025-02-15,Hospital Can Ruti,HCR,45-64,Dona,2,0.0
2025-02-15,Hospital Can Ruti,HCR,45-64,Home,2,0.0
2025-02-15,Hospital Can Ruti,HCR,65+,Dona,2,0.0
2025-02-15,Hospital Can Ruti,HCR,65+,Home,5,0.0
2025-02-15,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,0.01
2025-02-15,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.01
2025-02-15,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,0.01
2025-02-15,Hospital Arnau de Vilanova,HAV,15-44,Home,1,0.01
2025-02-15,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,0.01
2025-02-15,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.01
2025-02-15,Hospital Arnau de Vilanova,HAV,65+,Dona,3,0.01
2025-02-15,Hospital Arnau de Vilanova,HAV,65+,Home,4,0.01
2025-02-15,Hospital Josep Trueta,HJT,0-14,Dona,2,0.06
2025-02-15,Hospital Josep Trueta,HJT,0-14,Home,0,0.06
2025-02-15,Hospital Josep Trueta,HJT,15-44,Dona,1,0.06
2025-02-15,Hospital Josep Trueta,HJT,15-44,Home,2,0.06
2025-02-15,Hospital Josep Trueta,HJT,45-64,Dona,4,0.06
2025-02-15,Hospital Josep Trueta,HJT,45-64,Home,0,0.06
2025-02-15,Hospital Josep Trueta,HJT,65+,Dona,5,0.06
2025-02-15,Hospital Josep Trueta,HJT,65+,Home,4,0.06
2025-02-16,Hospital Vall d'Hebron,HVD,0-14,Dona,0,0.0
2025-02-16,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-16,Hospital Vall d'Hebron,HVD,15-44,Dona,0,0.0
2025-02-16,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-16,Hospital Vall d'Hebron,HVD,45-64,Dona,1,0.0
2025-02-16,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-16,Hospital Vall d'Hebron,HVD,65+,Dona,5,0.0
2025-02-16,Hospital Vall d'Hebron,HVD,65+,Home,2,0.0
2025-02-16,Hospital Clínic,HC,0-14,Dona,2,0.0
2025-02-16,Hospital Clínic,HC,0-14,Home,0,0.0
2025-02-16,Hospital Clínic,HC,15-44,Dona,3,0.0
2025-02-16,Hospital Clínic,HC,15-44,Home,2,0.0
2025-02-16,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-16,Hospital Clínic,HC,45-64,Home,3,0.0
2025-02-16,Hospital Clínic,HC,65+,Dona,4,0.0
2025-02-16,Hospital Clínic,HC,65+,Home,2,0.0
2025-02-16,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-16,Hospital Sant Pau,HSP,0-14,Home,2,0.0
2025-02-16,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-16,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-16,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-16,Hospital Sant Pau,HSP,45-64,Home,0,0.0
2025-02-16,Hospital Sant Pau,HSP,65+,Dona,0,0.0
2025-02-16,Hospital Sant Pau,HSP,65+,Home,3,0.0
2025-02-16,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-16,Hospital Bellvitge,HB,0-14,Home,1,0.0
2025-02-16,Hospital Bellvitge,HB,15-44,Dona,1,0.0
2025-02-16,Hospital Bellvitge,HB,15-44,Home,1,0.0
2025-02-16,Hospital Bellvitge,HB,45-64,Dona,0,0.0
2025-02-16,Hospital Bellvitge,HB,45-64,Home,1,0.0
2025-02-16,Hospital Bellvitge,HB,65+,Dona,1,0.0
2025-02-16,Hospital Bellvitge,HB,65+,Home,1,0.0
2025-02-16,Hospital Can Ruti,HCR,0-14,Dona,1,0.0
2025-02-16,Hospital Can Ruti,HCR,0-14,Home,0,0.0
2025-02-16,Hospital Can Ruti,HCR,15-44,Dona,3,0.0
2025-02-16,Hospital Can Ruti,HCR,15-44,Home,1,0.0
2025-02-16,Hospital Can Ruti,HCR,45-64,Dona,2,0.0
2025-02-16,Hospital Can Ruti,HCR,45-64,Home,1,0.0
2025-02-16,Hospital Can Ruti,HCR,65+,Dona,3,0.0
2025-02-16,Hospital Can Ruti,HCR,65+,Home,1,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,0-14,Dona,2,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,15-44,Dona,2,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,15-44,Home,1,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,45-64,Home,0,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,65+,Dona,0,0.0
2025-02-16,Hospital Arnau de Vilanova,HAV,65+,Home,1,0.0
2025-02-16,Hospital Josep Trueta,HJT,0-14,Dona,0,0.03
2025-02-16,Hospital Josep Trueta,HJT,0-14,Home,1,0.03
2025-02-16,Hospital Josep Trueta,HJT,15-44,Dona,0,0.03
2025-02-16,Hospital Josep Trueta,HJT,15-44,Home,1,0.03
2025-02-16,Hospital Josep Trueta,HJT,45-64,Dona,1,0.03
2025-02-16,Hospital Josep Trueta,HJT,45-64,Home,1,0.03
2025-02-16,Hospital Josep Trueta,HJT,65+,Dona,4,0.03
2025-02-16,Hospital Josep Trueta,HJT,65+,Home,3,0.03
2025-02-17,Hospital Vall d'Hebron,HVD,0-14,Dona,0,0.0
2025-02-17,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-17,Hospital Vall d'Hebron,HVD,15-44,Dona,3,0.0
2025-02-17,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-17,Hospital Vall d'Hebron,HVD,45-64,Dona,1,0.0
2025-02-17,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-17,Hospital Vall d'Hebron,HVD,65+,Dona,4,0.0
2025-02-17,Hospital Vall d'Hebron,HVD,65+,Home,5,0.0
2025-02-17,Hospital Clínic,HC,0-14,Dona,1,0.0
2025-02-17,Hospital Clínic,HC,0-14,Home,0,0.0
2025-02-17,Hospital Clínic,HC,15-44,Dona,0,0.0
2025-02-17,Hospital Clínic,HC,15-44,Home,3,0.0
2025-02-17,Hospital Clínic,HC,45-64,Dona,5,0.0
2025-02-17,Hospital Clínic,HC,45-64,Home,0,0.0
2025-02-17,Hospital Clínic,HC,65+,Dona,2,0.0
2025-02-17,Hospital Clínic,HC,65+,Home,3,0.0
2025-02-17,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-17,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-17,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-17,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-17,Hospital Sant Pau,HSP,45-64,Dona,3,0.0
2025-02-17,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-17,Hospital Sant Pau,HSP,65+,Dona,2,0.0
2025-02-17,Hospital Sant Pau,HSP,65+,Home,1,0.0
2025-02-17,Hospital Bellvitge,HB,0-14,Dona,1,0.0
2025-02-17,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-17,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-17,Hospital Bellvitge,HB,15-44,Home,1,0.0
2025-02-17,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-17,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-17,Hospital Bellvitge,HB,65+,Dona,1,0.0
2025-02-17,Hospital Bellvitge,HB,65+,Home,1,0.0
2025-02-17,Hospital Can Ruti,HCR,0-14,Dona,1,0.0
2025-02-17,Hospital Can Ruti,HCR,0-14,Home,0,0.0
2025-02-17,Hospital Can Ruti,HCR,15-44,Dona,1,0.0
2025-02-17,Hospital Can Ruti,HCR,15-44,Home,1,0.0
2025-02-17,Hospital Can Ruti,HCR,45-64,Dona,2,0.0
2025-02-17,Hospital Can Ruti,HCR,45-64,Home,0,0.0
2025-02-17,Hospital Can Ruti,HCR,65+,Dona,1,0.0
2025-02-17,Hospital Can Ruti,HCR,65+,Home,3,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,0-14,Home,0,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,15-44,Dona,2,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,15-44,Home,0,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,45-64,Dona,0,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,65+,Dona,4,0.0
2025-02-17,Hospital Arnau de Vilanova,HAV,65+,Home,1,0.0
2025-02-17,Hospital Josep Trueta,HJT,0-14,Dona,1,0.01
2025-02-17,Hospital Josep Trueta,HJT,0-14,Home,0,0.01
2025-02-17,Hospital Josep Trueta,HJT,15-44,Dona,1,0.01
2025-02-17,Hospital Josep Trueta,HJT,15-44,Home,1,0.01
2025-02-17,Hospital Josep Trueta,HJT,45-64,Dona,2,0.01
2025-02-17,Hospital Josep Trueta,HJT,45-64,Home,2,0.01
2025-02-17,Hospital Josep Trueta,HJT,65+,Dona,1,0.01
2025-02-17,Hospital Josep Trueta,HJT,65+,Home,3,0.01
2025-02-18,Hospital Vall d'Hebron,HVD,0-14,Dona,2,0.0
2025-02-18,Hospital Vall d'Hebron,HVD,0-14,Home,2,0.0
2025-02-18,Hospital Vall d'Hebron,HVD,15-44,Dona,1,0.0
2025-02-18,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-18,Hospital Vall d'Hebron,HVD,45-64,Dona,0,0.0
2025-02-18,Hospital Vall d'Hebron,HVD,45-64,Home,0,0.0
2025-02-18,Hospital Vall d'Hebron,HVD,65+,Dona,4,0.0
2025-02-18,Hospital Vall d'Hebron,HVD,65+,Home,2,0.0
2025-02-18,Hospital Clínic,HC,0-14,Dona,2,0.0
2025-02-18,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-18,Hospital Clínic,HC,15-44,Dona,2,0.0
2025-02-18,Hospital Clínic,HC,15-44,Home,1,0.0
2025-02-18,Hospital Clínic,HC,45-64,Dona,4,0.0
2025-02-18,Hospital Clínic,HC,45-64,Home,2,0.0
2025-02-18,Hospital Clínic,HC,65+,Dona,3,0.0
2025-02-18,Hospital Clínic,HC,65+,Home,5,0.0
2025-02-18,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-18,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-18,Hospital Sant Pau,HSP,15-44,Dona,1,0.0
2025-02-18,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-18,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-18,Hospital Sant Pau,HSP,45-64,Home,0,0.0
2025-02-18,Hospital Sant Pau,HSP,65+,Dona,1,0.0
2025-02-18,Hospital Sant Pau,HSP,65+,Home,3,0.0
2025-02-18,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-18,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-18,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-18,Hospital Bellvitge,HB,15-44,Home,2,0.0
2025-02-18,Hospital Bellvitge,HB,45-64,Dona,0,0.0
2025-02-18,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-18,Hospital Bellvitge,HB,65+,Dona,3,0.0
2025-02-18,Hospital Bellvitge,HB,65+,Home,1,0.0
2025-02-18,Hospital Can Ruti,HCR,0-14,Dona,0,0.0
2025-02-18,Hospital Can Ruti,HCR,0-14,Home,0,0.0
